timestamp,pm25,pm10,no2,o3,so2,co,aqi,european_aqi,lat,lon,city,source,year,month,day,hour,dayofweek,dayofyear,week,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,is_weekend,is_rush_hour,season
2025-07-03 09:00:00,16.3,32.1,12.1,97.0,31.4,171.0,55,39,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,9,3,184,27,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 09:00:00,23.6,37.5,26.7,63.0,82.3,227.0,77,58,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,9,3,184,27,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 09:00:00,23.6,37.5,26.7,63.0,82.3,227.0,77,58,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,9,3,184,27,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 10:00:00,29.2,40.3,25.7,76.0,109.4,242.0,77,58,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,10,3,184,27,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 10:00:00,17.3,31.7,10.0,100.0,36.1,166.0,55,40,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,10,3,184,27,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 10:00:00,29.2,40.3,25.7,76.0,109.4,242.0,77,58,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,10,3,184,27,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 11:00:00,31.5,37.2,25.2,99.0,125.3,223.0,77,59,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,11,3,184,27,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 11:00:00,18.0,36.1,8.1,105.0,34.7,159.0,56,43,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,11,3,184,27,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 11:00:00,31.5,37.2,25.2,99.0,125.3,223.0,77,59,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,11,3,184,27,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 12:00:00,30.0,39.1,19.7,123.0,92.9,206.0,77,60,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,12,3,184,27,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 12:00:00,18.8,40.2,6.7,113.0,35.2,151.0,56,49,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,12,3,184,27,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 12:00:00,30.0,39.1,19.7,123.0,92.9,206.0,77,60,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,12,3,184,27,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 13:00:00,27.2,35.3,17.8,128.0,71.8,189.0,78,60,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,13,3,184,27,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 13:00:00,19.3,40.9,6.1,113.0,32.3,147.0,56,49,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,13,3,184,27,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 13:00:00,27.2,35.3,17.8,128.0,71.8,189.0,78,60,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,13,3,184,27,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 14:00:00,19.0,40.9,5.9,108.0,28.4,149.0,57,45,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,14,3,184,27,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 14:00:00,24.4,28.4,13.9,127.0,52.3,178.0,79,60,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,14,3,184,27,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 14:00:00,24.4,28.4,13.9,127.0,52.3,178.0,79,60,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,14,3,184,27,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 15:00:00,22.0,26.0,12.4,124.0,41.0,180.0,79,60,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,15,3,184,27,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 15:00:00,22.0,26.0,12.4,124.0,41.0,180.0,79,60,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,15,3,184,27,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 15:00:00,19.5,41.3,6.1,106.0,23.4,149.0,57,44,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,15,3,184,27,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 16:00:00,21.0,24.5,12.1,119.0,36.8,168.0,79,60,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,16,3,184,27,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 16:00:00,21.0,24.5,12.1,119.0,36.8,168.0,79,60,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,16,3,184,27,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 16:00:00,19.8,43.5,6.6,102.0,22.1,150.0,58,41,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,16,3,184,27,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 17:00:00,20.9,22.9,13.0,116.0,36.7,174.0,79,60,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,17,3,184,27,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 17:00:00,20.9,22.9,13.0,116.0,36.7,174.0,79,60,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,17,3,184,27,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 17:00:00,19.7,40.9,7.0,100.0,21.7,152.0,58,40,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,17,3,184,27,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 18:00:00,21.8,24.5,15.9,116.0,38.7,190.0,79,61,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,18,3,184,27,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 18:00:00,16.6,38.8,7.5,100.0,21.7,154.0,59,40,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,18,3,184,27,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 18:00:00,21.8,24.5,15.9,116.0,38.7,190.0,79,61,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,18,3,184,27,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 19:00:00,15.8,38.3,9.7,97.0,20.7,170.0,59,39,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,19,3,184,27,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 19:00:00,23.3,28.1,18.0,114.0,39.6,193.0,79,61,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,19,3,184,27,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 19:00:00,23.3,28.1,18.0,114.0,39.6,193.0,79,61,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,19,3,184,27,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,3
2025-07-03 20:00:00,16.1,34.3,10.5,91.0,20.6,168.0,59,36,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,20,3,184,27,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 20:00:00,26.3,30.6,21.4,103.0,42.2,195.0,80,61,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,20,3,184,27,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 20:00:00,26.3,30.6,21.4,103.0,42.2,195.0,80,61,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,20,3,184,27,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 21:00:00,16.6,33.5,9.1,91.0,17.8,166.0,59,36,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,21,3,184,27,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 21:00:00,23.6,33.5,18.6,97.0,45.3,199.0,80,61,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,21,3,184,27,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 21:00:00,23.6,33.5,18.6,97.0,45.3,199.0,80,61,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,21,3,184,27,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 22:00:00,16.9,33.3,10.0,91.0,13.4,168.0,59,36,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,22,3,184,27,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 22:00:00,21.5,31.3,22.2,84.0,47.9,210.0,80,61,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,22,3,184,27,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 22:00:00,21.5,31.3,22.2,84.0,47.9,210.0,80,61,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,22,3,184,27,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 23:00:00,20.6,32.8,28.3,79.0,44.0,213.0,80,61,30.0444,31.2357,Cairo,Open-Meteo,2025,7,3,23,3,184,27,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 23:00:00,20.6,32.8,28.3,79.0,44.0,213.0,80,61,30.0131,31.2089,Giza,Open-Meteo,2025,7,3,23,3,184,27,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-03 23:00:00,17.3,32.0,10.6,97.0,15.1,164.0,60,39,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,3,23,3,184,27,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,3
2025-07-04 00:00:00,21.6,31.6,36.0,62.0,39.9,237.0,79,61,30.0131,31.2089,Giza,Open-Meteo,2025,7,4,0,4,185,27,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 00:00:00,16.5,30.2,10.8,96.0,17.2,153.0,60,38,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,4,0,4,185,27,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 00:00:00,21.6,31.6,36.0,62.0,39.9,237.0,79,61,30.0444,31.2357,Cairo,Open-Meteo,2025,7,4,0,4,185,27,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 01:00:00,23.5,34.4,41.8,48.0,40.3,225.0,79,60,30.0131,31.2089,Giza,Open-Meteo,2025,7,4,1,4,185,27,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 01:00:00,16.5,29.8,10.9,98.0,19.7,148.0,60,39,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,4,1,4,185,27,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 01:00:00,23.5,34.4,41.8,48.0,40.3,225.0,79,60,30.0444,31.2357,Cairo,Open-Meteo,2025,7,4,1,4,185,27,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 02:00:00,24.5,37.1,34.1,44.0,43.2,212.0,78,60,30.0131,31.2089,Giza,Open-Meteo,2025,7,4,2,4,185,27,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 02:00:00,17.1,30.3,11.4,97.0,21.6,138.0,60,39,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,4,2,4,185,27,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 02:00:00,24.5,37.1,34.1,44.0,43.2,212.0,78,60,30.0444,31.2357,Cairo,Open-Meteo,2025,7,4,2,4,185,27,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 03:00:00,21.3,40.1,24.7,47.0,44.8,186.0,78,60,30.0131,31.2089,Giza,Open-Meteo,2025,7,4,3,4,185,27,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 03:00:00,21.3,40.1,24.7,47.0,44.8,186.0,78,60,30.0444,31.2357,Cairo,Open-Meteo,2025,7,4,3,4,185,27,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 03:00:00,15.4,27.0,12.0,91.0,17.7,136.0,61,36,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,4,3,4,185,27,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 04:00:00,22.6,46.1,22.7,46.0,45.3,181.0,77,59,30.0444,31.2357,Cairo,Open-Meteo,2025,7,4,4,4,185,27,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 04:00:00,22.6,46.1,22.7,46.0,45.3,181.0,77,59,30.0131,31.2089,Giza,Open-Meteo,2025,7,4,4,4,185,27,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 04:00:00,15.3,27.3,8.4,89.0,18.3,132.0,60,36,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,4,4,4,185,27,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 05:00:00,22.4,49.4,20.3,46.0,45.2,176.0,77,58,30.0444,31.2357,Cairo,Open-Meteo,2025,7,4,5,4,185,27,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 05:00:00,22.4,49.4,20.3,46.0,45.2,176.0,77,58,30.0131,31.2089,Giza,Open-Meteo,2025,7,4,5,4,185,27,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 05:00:00,15.4,29.7,8.3,89.0,19.1,131.0,60,36,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,4,5,4,185,27,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 06:00:00,23.9,50.6,21.9,44.0,41.4,181.0,76,58,30.0444,31.2357,Cairo,Open-Meteo,2025,7,4,6,4,185,27,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 06:00:00,23.9,50.6,21.9,44.0,41.4,181.0,76,58,30.0131,31.2089,Giza,Open-Meteo,2025,7,4,6,4,185,27,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 06:00:00,15.8,29.7,8.7,89.0,19.9,132.0,61,36,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,4,6,4,185,27,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,3
2025-07-04 07:00:00,23.8,51.0,22.9,48.0,36.7,196.0,76,57,30.0131,31.2089,Giza,Open-Meteo,2025,7,4,7,4,185,27,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,3
2025-07-04 07:00:00,15.1,29.1,10.0,86.0,24.2,133.0,61,34,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,4,7,4,185,27,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,3
2025-07-04 07:00:00,23.8,51.0,22.9,48.0,36.7,196.0,76,57,30.0444,31.2357,Cairo,Open-Meteo,2025,7,4,7,4,185,27,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,3
2025-07-04 08:00:00,15.5,28.5,10.9,88.0,19.7,143.0,61,35,31.2001,29.9187,Alexandria,Open-Meteo,2025,7,4,8,4,185,27,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,3
