timestamp,pm25,no2,aqi,temperature,humidity,wind_speed,pressure
2025-07-06 00:10:21.566491,42.71112926015054,30.85466719421558,119,25.93569172641355,62.958855149673816,4.3266455946064655,1017.9038057162317
2025-07-06 01:10:21.566491,50.37108448421882,39.585275753601174,138,27.197928421764242,62.71227499210651,3.6418811137372966,1022.2110131320239
2025-07-06 02:10:21.566491,35.6898027652671,21.369746812205243,101,25.96291072355329,59.06553110496768,2.6781197750253156,1009.6176197416588
2025-07-06 03:10:21.566491,55.763430221720434,35.89903314674053,151,23.767888309921556,58.04717986300746,4.623532883262216,1007.0704738520164
2025-07-06 04:10:21.566491,60.58937080659756,38.45888560364216,154,29.18083417349806,59.23789355894223,4.9459615476173076,1011.6579699314725
2025-07-06 05:10:21.566491,60.423502232139214,38.70448404715263,154,32.08376018769798,49.492938079280535,4.998572031580674,1013.554609190047
2025-07-06 06:10:21.566491,47.411987077902445,35.73937561807111,130,29.005428166034868,52.883761980971805,2.89752238240424,1024.579019916832
2025-07-06 07:10:21.566491,65.32715278378521,46.64495294102302,156,31.496163433501177,51.24380075309198,5.649466346277628,1012.1752769135267
2025-07-06 08:10:21.566491,77.51429962402412,50.11599291844009,162,28.975710839698653,50.95985561502203,4.805043861591484,1016.2651365602684
2025-07-06 09:10:21.566491,55.34932724159855,41.921715246452244,150,26.428518706096284,50.96561290008684,3.6806742682182363,1011.9426772728017
2025-07-06 10:10:21.566491,59.33504461223336,46.12873282602524,153,28.41917642008887,59.20060423783767,3.1499288904353886,1018.5396010401034
2025-07-06 11:10:21.566491,43.378679445328885,36.09881957813564,120,25.141676168892136,57.95674380100233,3.727896694357285,1013.9739392991893
2025-07-06 12:10:21.566491,32.86876831947748,25.192581711955714,95,24.99625244373509,63.49582697278448,3.618937625998803,1009.7919760356839
2025-07-06 13:10:21.566491,41.59164922419022,37.2861257208689,116,21.602035159639488,74.4626961142003,1.8654011791225336,1006.7344115416186
2025-07-06 14:10:21.566491,19.526227538300514,17.325381083981966,67,19.191179083230207,77.90066318277984,1.8661332667925155,1020.4401678048312
2025-07-06 15:10:21.566491,20.126592398820115,26.172080343063882,68,19.124440403717806,81.95221353196565,2.882794604275438,1011.2412011007046
2025-07-06 16:10:21.566491,17.01802822951946,5.978489969634347,61,15.271386333219983,84.86014524460279,0.9952910679258009,1010.3422480242987
2025-07-06 17:10:21.566491,19.765281835222353,14.169148804654734,67,15.240801775219216,81.16645900248521,0.8593036275220073,1009.7672357515029
2025-07-06 18:10:21.566491,32.19421216372177,31.314581893440888,93,16.644649960130195,76.93656352543196,0.9457823818062151,1004.9059917747293
2025-07-06 19:10:21.566491,31.21838251020291,16.919218702975023,91,13.347384214012898,86.6733682885005,2.3777880069084967,1013.044380487877
2025-07-06 20:10:21.566491,12.095648393723888,13.089732911815666,500,16.160629989425235,83.37379173646131,0.5395949339315517,1008.1358841723699
2025-07-06 21:10:21.566491,5.0,5.819964661174333,21,16.42413131477338,81.22964304749163,0.5,1016.5897916998414
2025-07-06 22:10:21.566491,20.69907137753677,17.35489959908584,69,17.683418047586972,79.80751123886157,1.3361489962544124,1000.3223723580383
2025-07-06 23:10:21.566491,29.723192548301313,21.345739143222744,88,22.02070622786902,74.34272546833041,0.6561011387620077,1022.3561792006743
2025-07-07 00:10:21.566491,44.525579056712466,29.055429905276114,123,22.477805224543545,72.29171017936186,1.7058898948811885,1007.9601852271422
2025-07-07 01:10:21.566491,52.96976482300957,38.860203702522774,144,23.839911565986174,66.66835621185619,2.882341661568926,1004.1872261168677
2025-07-07 02:10:21.566491,68.96809036501051,43.28783731453077,158,26.151607827059244,60.818321997089626,4.9908352239124625,1013.5640600781883
2025-07-07 03:10:21.566491,72.73085730415406,53.025106939018464,160,28.468346315399533,60.538742933707425,5.288777798240102,1018.3689902394808
2025-07-07 04:10:21.566491,69.83934461466474,50.64246728038065,158,30.457818815895372,53.22240777694289,4.404303916296649,1006.4383335216393
2025-07-07 05:10:21.566491,64.6828982275026,48.27418614303527,156,31.937975348762855,50.35672821065599,4.743778561053702,1001.6827456624192
2025-07-07 06:10:21.566491,85.77435711802599,60.32790851088262,167,30.670199956708565,56.486608678600994,4.9388322888288565,1010.1924269257645
2025-07-07 07:10:21.566491,82.04786020224695,52.701470738546135,165,30.85387662437347,53.46328688114778,4.79575588779074,1017.9548239932645
2025-07-07 08:10:21.566491,85.51224187817553,55.036320290363065,166,27.534015196937784,73.1467269071165,5.516625793528162,1007.8820206859729
2025-07-07 09:10:21.566491,67.7999855583623,43.13880392932244,157,27.939879140323548,58.4255335672126,4.526792508060367,1006.9040972861005
2025-07-07 10:10:21.566491,70.04429857206397,41.46548666428722,159,26.81394544922287,56.2282761755527,4.160013104550326,1009.99334324934
2025-07-07 11:10:21.566491,50.1756529007354,31.74316627103116,137,25.08084866997324,63.25283872010462,3.655623592346059,1012.2334112205934
2025-07-07 12:10:21.566491,62.930482731971296,48.883305534278726,155,19.564008796212317,68.76873069637783,4.319521460062513,1000.4270335863473
2025-07-07 13:10:21.566491,43.94408849851612,29.97444509347259,122,19.59428959615639,75.3357864311163,2.352229949575763,1012.5909731393218
2025-07-07 14:10:21.566491,32.51593109738741,22.143418827546057,94,18.06454832084785,85.70647804750044,2.9307807163323005,1017.6795351017436
2025-07-07 15:10:21.566491,34.30413504541143,19.12627293513063,98,14.769954101668915,72.45133031818497,0.5,1013.3025748202956
2025-07-07 16:10:21.566491,33.722382123793885,30.669248709487597,96,15.668700479242247,82.64042641781239,2.7964938101645203,1011.5242690194596
2025-07-07 17:10:21.566491,60.28299440963223,40.91024446322373,153,13.143075856706126,79.38345968914957,1.2580913210348486,1013.9166854896528
2025-07-07 18:10:21.566491,33.22551816926989,22.220568769284338,95,16.267615221624656,85.26703925449067,1.7718033946942287,1011.443373193837
2025-07-07 19:10:21.566491,41.86204510897265,28.194481793908906,117,13.659935650030217,81.85390684176103,0.5,1009.6410444315377
2025-07-07 20:10:21.566491,30.96675591002292,26.153430267159905,91,13.424270684258165,85.04616764136551,2.1898042336041783,1019.0263794937499
2025-07-07 21:10:21.566491,32.60992363631625,24.197210592003664,94,16.237921121204643,69.00396826333815,1.0719942753269829,1015.4543134066508
2025-07-07 22:10:21.566491,52.03395823418561,40.46030048284125,142,22.083975881367323,83.912328621344,2.3399098041076782,1011.116082014571
2025-07-07 23:10:21.566491,45.61771885023508,36.47912557443054,126,20.914298780224115,74.15826613272147,2.588268432694358,1014.1112824557191
2025-07-08 00:10:21.566491,77.36042270850395,46.49498870014506,162,21.595389578093354,79.25498531180135,3.393745780367451,1007.5160146128335
2025-07-08 01:10:21.566491,62.79113368063023,44.80842978926334,155,27.368546269012814,67.3792598855627,2.420503833421562,1018.1420360788609
2025-07-08 02:10:21.566491,77.40455970703664,61.33177648656448,162,27.41129594026528,58.22166060812847,2.308050071022369,1012.5151200860751
2025-07-08 03:10:21.566491,71.28306838124455,47.55621530777836,159,31.76635552026751,50.828756340274666,4.045685238306004,1000.2230840369108
2025-07-08 04:10:21.566491,58.547732365850095,43.38660555675314,153,31.427844928672204,57.355531810486276,4.781895652195302,1017.2476670949246
2025-07-08 05:10:21.566491,58.53980122970236,39.172643681831026,153,30.397330147012642,56.944508402668646,3.0219977664209603,1012.1749722015767
2025-07-08 06:10:21.566491,81.44699346678397,52.803010558089454,164,27.91590854134609,57.40259047020122,4.377718757225896,1013.2634366662774
2025-07-08 07:10:21.566491,77.44257054719058,46.62311841019229,162,33.46825227195974,61.00739210078031,5.900008598413809,1017.0858829978124
2025-07-08 08:10:21.566491,86.97035786441228,61.38664760708201,167,27.23084303952778,61.444614579891706,5.3664169309193275,1012.9849153616177
2025-07-08 09:10:21.566491,65.936114616525,39.03963680889291,156,29.573516450295717,60.02308936231738,5.452658677815283,1005.8364493705757
2025-07-08 10:10:21.566491,52.03868651800773,33.86318718710719,142,28.204206887449704,63.47951186321992,4.319635310345028,1015.8521291658525
2025-07-08 11:10:21.566491,65.52524691110557,43.01468545147309,156,22.132957453501966,54.59138487595944,4.280144044389484,1016.7809261975019
2025-07-08 12:10:21.566491,48.82852803306163,35.981987863800924,134,23.81540510775795,69.13126149127706,2.816490192196834,1017.4018603260344
2025-07-08 13:10:21.566491,40.41959081461506,17.26661905272418,113,18.44392309449166,70.46140498025603,0.7911887447075503,1018.1018114246237
2025-07-08 14:10:21.566491,31.67136523505075,24.598691137600376,92,16.896250346664406,80.06117799640192,1.436033761634563,1019.7324064493092
2025-07-08 15:10:21.566491,34.92109965875496,26.13318418957553,99,18.678226869468034,78.89988822699661,1.2071218279286562,1018.0364123878056
2025-07-08 16:10:21.566491,28.773441310343603,20.61539989378032,86,17.223153338321293,87.96912643188665,0.5,1013.6900600542963
2025-07-08 17:10:21.566491,30.577815452864215,17.8671749031344,90,12.423424943603576,91.47912835386074,0.9396278622255478,1016.8524512990175
2025-07-08 18:10:21.566491,54.109072475869766,43.03045341965476,147,17.36665511874749,89.14176970066025,1.4285079453315304,1015.1811337353832
2025-07-08 19:10:21.566491,57.63753539735562,35.27381528056283,152,15.953656954114072,87.4648652083781,0.5,1012.0000778473765
2025-07-08 20:10:21.566491,29.989393932979972,25.397492727124916,89,17.832227925765295,83.50282056353474,1.7621660355165332,1012.9236368221706
2025-07-08 21:10:21.566491,43.79102307313252,27.267182190622638,121,19.802173559995015,75.32569962072745,0.5,1012.0411730586804
2025-07-08 22:10:21.566491,48.985727639538226,32.749159675610855,134,17.813350143159653,77.263923964582,0.6668186319739475,1011.3444866347483
2025-07-08 23:10:21.566491,57.17278787019754,39.86909723711508,152,21.311719319187056,74.34326852359746,3.5714104975411516,1011.2428492285658
2025-07-09 00:10:21.566491,69.68576230183575,50.80182520158759,158,20.79136222363617,64.62960235458051,2.523549183465766,1010.8771537680701
2025-07-09 01:10:21.566491,59.285080084552085,34.24801991165235,153,24.023805502020924,64.4480598966211,4.128708506122594,1010.0259716097853
2025-07-09 02:10:21.566491,54.72592982927642,31.54322527071872,148,24.05784883724753,62.59556078465221,3.9604277133101458,1007.3795882422019
2025-07-09 03:10:21.566491,70.28373530415264,47.90976747109385,159,28.566772799088,66.07564703872991,2.7097281810856764,1013.5898131508874
2025-07-09 04:10:21.566491,81.01282756920656,54.58133042004833,164,32.34471560999847,52.63485879341479,4.7043225669536834,1015.619038132111
2025-07-09 05:10:21.566491,87.31961077881446,63.5288788059425,167,31.94699596929065,50.94851491029186,5.489694960829569,1009.333046922596
2025-07-09 06:10:21.566491,82.82837526212211,60.48066602375401,165,32.44711903673283,53.934351557694214,5.752347918307264,1003.8096722515292
2025-07-09 07:10:21.566491,82.93710305411477,53.71206633653101,165,30.105104021072155,52.44347217853619,4.385791450209506,1017.1450523980508
2025-07-09 08:10:21.566491,81.79510084366719,55.26509586519188,165,33.12940445014047,53.06763337950896,6.052138084773307,1015.8829283776043
2025-07-09 09:10:21.566491,55.5534012886547,35.76805981594008,151,28.35914278509407,60.052193092970825,4.188146764731995,1008.6819453796647
2025-07-09 10:10:21.566491,71.65378440148756,64.87422382056229,159,26.67469252596056,58.10972338579124,4.419303605288395,1019.7143527138716
2025-07-09 11:10:21.566491,60.208240944564146,50.557940455192536,153,22.203099455991833,67.34905375621634,3.2252879764022846,1010.6834417119748
2025-07-09 12:10:21.566491,64.5311505651206,42.97986462714593,156,26.7388899074829,67.5807269904902,2.2470631899021942,1008.0178183183594
2025-07-09 13:10:21.566491,44.95505365127099,27.124140793877494,124,23.98838437070407,77.56149049898272,3.2864594004731744,1011.6860147668233
2025-07-09 14:10:21.566491,47.87282692853178,33.8577705018969,131,19.278437508469324,75.00114719125882,3.4011598710187076,1011.5564945992834
2025-07-09 15:10:21.566491,35.57075792254989,29.2088543610164,101,11.309737350525317,81.28873153406427,2.619365968416294,1003.1327401258437
2025-07-09 16:10:21.566491,19.974153784649996,18.313156356528133,68,15.170646885905416,90.4558928731143,0.5,1004.859883452357
2025-07-09 17:10:21.566491,46.498411050325686,30.77238973867743,128,12.673347271813435,77.79550646856072,1.2972245205932444,1009.9972720120086
2025-07-09 18:10:21.566491,56.50225258957525,48.73224905470651,152,14.685519464331115,76.16287556004991,0.5214570566581884,1008.9780877512011
2025-07-09 19:10:21.566491,62.61050692082152,47.090336136536514,155,14.49439904952826,88.29231857136863,1.9301384107149684,1014.8737855940514
2025-07-09 20:10:21.566491,39.81292640070846,25.727961696926577,112,14.352925412579257,81.92250153789627,1.8632432707989626,1013.3577413492931
2025-07-09 21:10:21.566491,39.79552012376271,33.53498065850859,112,17.73407417514631,71.72517217853729,2.049436926898852,1006.5038031022186
2025-07-09 22:10:21.566491,46.39756618318989,33.94485019429515,128,17.071052165316424,79.58259738967443,4.174781542376147,1006.4106098228515
2025-07-09 23:10:21.566491,46.40613232745376,34.7179412276591,128,22.243863466415135,81.81160398611635,2.4954773156088295,1007.9875716514904
2025-07-10 00:10:21.566491,59.54736253431739,42.685688701547605,153,22.134008312730554,64.42512400818869,3.8249617536940645,1016.4260411808525
2025-07-10 01:10:21.566491,55.615910050545594,40.95352538554746,151,21.755991897157877,62.4633667752661,3.6017101633672564,1013.103916554542
2025-07-10 02:10:21.566491,69.40831774735382,45.4918637562932,158,23.440375380928877,61.01162851464456,3.217456147653323,1015.281432703069
2025-07-10 03:10:21.566491,81.06952114538548,54.35837057536024,164,27.900170779317413,58.20260228416347,2.6515354816988053,1006.3443667774012
2025-07-10 04:10:21.566491,73.19938412012955,45.4156265188925,160,30.577316807903674,67.8264592769463,5.315335340055578,1014.9579827609374
2025-07-10 05:10:21.566491,70.60124740814607,51.263114235704705,159,28.10060043069278,54.28409788727816,5.360339865893626,1021.2077310620191
2025-07-10 06:10:21.566491,76.23262892931237,54.27097208263303,162,31.619691513264463,51.01528578313835,3.978705185590967,1013.6774476424481
2025-07-10 07:10:21.566491,81.9044206852204,66.75543364321595,165,28.36547698393422,59.204736668709664,5.499570547882129,1013.671497262681
2025-07-10 08:10:21.566491,97.98622113023455,74.65971048451107,173,29.29954358078422,57.59007266546948,4.187272765804368,1011.9387692979255
2025-07-10 09:10:21.566491,78.6876733268897,55.92931509716439,163,26.77102649730597,55.64531547802158,5.510823696040486,1004.9988741471568
2025-07-10 10:10:21.566491,73.65537345779492,55.421521572202415,160,22.154096335579617,61.03806817881706,1.638747391152644,1011.2308057549614
2025-07-10 11:10:21.566491,45.698571632112895,36.64807384178306,126,25.755913332742317,74.06870334266783,3.354012954787599,1021.5805528250992
2025-07-10 12:10:21.566491,68.34120283892611,52.11965686387156,158,21.632050490022458,69.46746997131103,2.0360122979310473,1017.7925032395909
2025-07-10 13:10:21.566491,45.505467679907724,33.23845764144542,126,22.257191726876677,72.41114231335408,2.7361359756062953,1009.6634013356246
2025-07-10 14:10:21.566491,36.70442402998541,24.53003621786516,104,15.412615694362191,74.06847013908623,1.649018857464122,1023.7343946743871
2025-07-10 15:10:21.566491,39.154627913144026,22.738021521179434,110,17.7881573968558,82.14029821337424,2.21009480702097,1011.7499813705263
2025-07-10 16:10:21.566491,40.82353573393874,33.512838164879874,114,16.96893622317404,81.53547877757615,1.5286320732708039,1018.6130928964399
2025-07-10 17:10:21.566491,55.13854332354844,47.50152207529066,149,11.770794963834192,77.69063531324261,2.5261999575488745,1018.1622276173855
2025-07-10 18:10:21.566491,49.28347471912039,42.63276186016389,135,15.070647963706097,83.03281751483263,0.9196301545385864,1011.8649958796042
2025-07-10 19:10:21.566491,53.12109376041236,39.57895491543147,144,17.23932139444328,79.27003965917167,1.2441311204810392,1012.4852860083865
2025-07-10 20:10:21.566491,52.39258034346253,36.22920939942773,143,17.352117980937976,94.51569796019659,0.5,1008.462290683371
2025-07-10 21:10:21.566491,35.532211673026836,22.34818782057506,101,15.874717180793915,80.37437163919586,1.1760727114711744,1017.8995750911348
2025-07-10 22:10:21.566491,41.513749262126474,33.02873717322115,116,17.72198881347461,81.01057988252465,3.0441898701404506,1013.2008148437922
2025-07-10 23:10:21.566491,46.50694351883377,29.350860588485983,128,20.05983094962333,68.89461339905598,1.3428617224093116,1021.2239198821898
2025-07-11 00:10:21.566491,55.49933711673458,36.10969454280088,500,24.099877820921506,67.76346910055906,2.8439219446441255,1020.4885083714992
2025-07-11 01:10:21.566491,59.64421266116313,29.647864173643974,153,22.91643706611639,63.563974838664215,3.1456099032425375,1018.5561316733266
2025-07-11 02:10:21.566491,55.773082909878724,37.06342042422401,151,25.652732651805202,66.63936308991059,3.0116127417112226,1007.3815184270438
2025-07-11 03:10:21.566491,75.1346198997587,51.894082634730246,161,29.63823290249395,62.97869605778169,4.3197422931206875,1013.8810796824503
2025-07-11 04:10:21.566491,86.70464439253907,60.759566637880376,167,31.3873423888677,57.99507870645115,5.424572035302008,1017.4811336458248
2025-07-11 05:10:21.566491,67.65457402409157,51.858465536388344,157,32.76894029408216,58.30143736604153,4.473042834201024,1004.8554114677711
2025-07-11 06:10:21.566491,71.36339323903059,45.086139472357395,159,31.169826025858633,57.31148296334203,3.7563276864700397,1014.7771899463297
2025-07-11 07:10:21.566491,87.62712908602231,59.74518362139748,168,31.267227153270117,59.3599449562868,5.0658894214696755,1013.285477833235
2025-07-11 08:10:21.566491,93.19213025506416,61.95881593913249,170,30.67023738231061,53.96522558371011,4.916947982645722,1014.99424484532
2025-07-11 09:10:21.566491,68.94619583906041,41.34474664047272,158,27.371789787602616,48.38005314353511,4.213059688106472,1016.3333760459274
2025-07-11 10:10:21.566491,73.68421514307923,65.6711338454128,160,28.26332149678226,60.89478531105445,2.950103297092827,1002.6875778330821
2025-07-11 11:10:21.566491,61.485410593873986,49.742865555776355,154,21.240821561782898,64.1508911658704,3.9667407359158595,1012.318794096259
2025-07-11 12:10:21.566491,37.31277844663987,32.519498758994885,105,20.739143519035295,71.37268934759719,2.000918220111029,1016.4413846693719
2025-07-11 13:10:21.566491,35.68451317434019,22.989764172308803,101,18.72933627315944,78.36509811005594,3.21069334623839,1014.8986071801259
2025-07-11 14:10:21.566491,39.775203810475645,28.969315453102617,112,18.368985440857134,80.84595485913466,3.2773913216100996,1011.8185461113254
2025-07-11 15:10:21.566491,38.85637064837448,27.318299917903722,109,15.541599912515753,72.4881420097592,1.0130110889454516,1021.5111282417137
2025-07-11 16:10:21.566491,35.29635288786683,40.68384994425973,100,17.337641974224294,77.83353753349037,1.8554860428079927,1017.1471343147516
2025-07-11 17:10:21.566491,47.51507856428779,39.32803829083504,131,17.07323355764685,87.04961091815338,2.0335421670927043,1018.9272895893333
2025-07-11 18:10:21.566491,39.38475151904088,20.811537902741065,111,20.603640073535736,92.06465479630008,1.4789959561316839,1013.82566788665
2025-07-11 19:10:21.566491,58.4718955868802,45.002555999598336,153,17.99290920330478,83.35474477204846,2.4844059812926083,1019.7952238358674
2025-07-11 20:10:21.566491,57.09548881461927,44.47279685288608,152,16.150242732709483,84.1092702034777,0.5240885668579908,1020.9296647102763
2025-07-11 21:10:21.566491,42.756732694971625,28.607967638609413,119,14.623641760837423,86.98271673491038,2.419756324152365,1015.8300357848486
