timestamp,aqi,pm25,pm10,no2,o3,so2,co,eu_aqi,dust,uv_index,city,lat,lon,source,temperature,humidity,precipitation,wind_speed,wind_direction,pressure,cloud_cover,pm25_forecast,aqi_forecast,year,month,day,hour,dayofweek,dayofyear,week,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,is_weekend,is_rush_hour,season
2025-07-05 10:00:00,58.0,23.7,37.8,15.4,83.0,84.4,157.0,33.0,0.0,5.75,Alexandria,31.2001,29.9187,Open-Meteo,29.4,54.0,0.0,6.1,326.0,1010.2,0.0,13.4,57.0,2025,7,5,10,5,186,27,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 11:00:00,59.0,19.7,36.8,18.3,87.0,106.5,160.0,35.0,0.0,8.35,Alexandria,31.2001,29.9187,Open-Meteo,30.5,52.0,0.0,9.9,325.0,1010.2,0.0,13.4,57.0,2025,7,5,11,5,186,27,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 12:00:00,59.0,17.8,32.7,12.6,91.0,80.8,154.0,36.0,0.0,10.25,Alexandria,31.2001,29.9187,Open-Meteo,30.8,51.0,0.0,13.8,324.0,1010.2,0.0,13.4,57.0,2025,7,5,12,5,186,27,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 13:00:00,59.0,15.7,27.8,8.2,97.0,59.2,150.0,39.0,0.0,10.8,Alexandria,31.2001,29.9187,Open-Meteo,31.2,48.0,0.0,15.1,328.0,1010.3,0.0,13.4,57.0,2025,7,5,13,5,186,27,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 14:00:00,59.0,13.6,23.4,7.1,96.0,47.0,146.0,38.0,0.0,9.9,Alexandria,31.2001,29.9187,Open-Meteo,31.3,47.0,0.0,15.4,333.0,1010.1,0.0,13.4,57.0,2025,7,5,14,5,186,27,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 15:00:00,59.0,12.6,23.2,6.3,96.0,38.1,146.0,38.0,0.0,7.95,Alexandria,31.2001,29.9187,Open-Meteo,31.4,46.0,0.0,15.6,337.0,1009.9,0.0,13.4,57.0,2025,7,5,15,5,186,27,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 16:00:00,59.0,12.8,21.6,5.5,98.0,30.9,146.0,39.0,0.0,5.35,Alexandria,31.2001,29.9187,Open-Meteo,31.4,42.0,0.0,14.7,349.0,1009.9,0.0,13.4,57.0,2025,7,5,16,5,186,27,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 17:00:00,58.0,14.2,22.7,5.6,99.0,29.7,150.0,40.0,0.0,2.9,Alexandria,31.2001,29.9187,Open-Meteo,30.7,43.0,0.0,13.9,350.0,1009.7,0.0,13.4,57.0,2025,7,5,17,5,186,27,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,1,3
2025-07-05 18:00:00,58.0,12.5,22.7,6.5,99.0,28.3,155.0,40.0,0.0,1.15,Alexandria,31.2001,29.9187,Open-Meteo,29.7,47.0,0.0,13.3,351.0,1009.6,0.0,13.4,57.0,2025,7,5,18,5,186,27,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,1,3
2025-07-05 19:00:00,58.0,12.6,22.9,7.6,101.0,26.6,159.0,41.0,0.0,0.25,Alexandria,31.2001,29.9187,Open-Meteo,28.0,57.0,0.0,12.3,354.0,1009.8,0.0,13.4,57.0,2025,7,5,19,5,186,27,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,1,3
2025-07-05 20:00:00,58.0,13.9,24.6,8.1,97.0,24.8,168.0,39.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.3,70.0,0.0,10.8,355.0,1010.0,0.0,13.4,57.0,2025,7,5,20,5,186,27,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 21:00:00,58.0,15.4,23.8,8.4,93.0,20.0,182.0,37.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.3,80.0,0.0,8.7,352.0,1010.0,0.0,13.4,57.0,2025,7,5,21,5,186,27,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 22:00:00,58.0,15.7,23.4,9.1,93.0,22.4,165.0,37.0,0.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,24.6,84.0,0.0,7.0,342.0,1010.4,0.0,13.4,57.0,2025,7,5,22,5,186,27,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-05 23:00:00,58.0,16.1,20.2,9.7,94.0,30.6,160.0,38.0,0.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,24.1,88.0,0.0,6.7,341.0,1010.5,0.0,13.4,57.0,2025,7,5,23,5,186,27,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,3
2025-07-06 00:00:00,58.0,16.7,20.0,11.4,92.0,40.2,156.0,37.0,0.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,23.5,92.0,0.0,6.2,339.0,1010.4,0.0,13.4,57.0,2025,7,6,0,6,187,27,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 01:00:00,58.0,15.6,20.5,12.4,89.0,47.5,157.0,36.0,0.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,22.9,94.0,0.0,5.1,333.0,1010.3,0.0,13.4,57.0,2025,7,6,1,6,187,27,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 02:00:00,59.0,14.4,21.3,12.6,87.0,42.5,155.0,35.0,0.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,22.3,96.0,0.0,4.9,332.0,1009.9,0.0,13.4,57.0,2025,7,6,2,6,187,27,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 03:00:00,58.0,13.2,22.1,13.3,83.0,37.2,150.0,33.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,21.9,97.0,0.0,5.1,337.0,1009.7,3.0,13.4,57.0,2025,7,6,3,6,187,27,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 04:00:00,58.0,14.2,24.7,10.9,89.0,35.9,148.0,36.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,21.6,98.0,0.0,4.8,349.0,1009.7,0.0,13.4,57.0,2025,7,6,4,6,187,27,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 05:00:00,58.0,13.9,26.1,12.6,90.0,37.3,148.0,36.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,21.3,99.0,0.0,4.4,353.0,1009.4,8.0,13.4,57.0,2025,7,6,5,6,187,27,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 06:00:00,58.0,13.1,27.2,15.8,90.0,40.2,150.0,36.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,21.2,100.0,0.0,3.4,354.0,1009.2,12.0,13.4,57.0,2025,7,6,6,6,187,27,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 07:00:00,58.0,12.9,27.6,15.0,89.0,57.4,156.0,36.0,1.0,0.3,Alexandria,31.2001,29.9187,Open-Meteo,22.8,98.0,0.0,4.0,355.0,1009.7,7.0,13.4,57.0,2025,7,6,7,6,187,27,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,3
2025-07-06 08:00:00,57.0,18.5,28.6,14.2,91.0,32.3,169.0,36.0,1.0,1.3,Alexandria,31.2001,29.9187,Open-Meteo,25.1,84.0,0.0,4.8,349.0,1010.0,4.0,13.4,57.0,2025,7,6,8,6,187,27,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,3
2025-07-06 09:00:00,57.0,19.4,29.8,13.3,93.0,49.5,178.0,37.0,1.0,3.2,Alexandria,31.2001,29.9187,Open-Meteo,27.0,70.0,0.0,5.8,326.0,1010.2,1.0,13.4,57.0,2025,7,6,9,6,187,27,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,3
2025-07-06 10:00:00,57.0,18.9,33.0,12.5,98.0,64.5,178.0,39.0,0.0,5.75,Alexandria,31.2001,29.9187,Open-Meteo,28.5,61.0,0.0,8.9,317.0,1010.2,0.0,13.4,57.0,2025,7,6,10,6,187,27,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 11:00:00,57.0,17.1,31.2,10.4,103.0,60.3,174.0,42.0,0.0,8.35,Alexandria,31.2001,29.9187,Open-Meteo,29.3,59.0,0.0,11.8,310.0,1010.4,1.0,13.4,57.0,2025,7,6,11,6,187,27,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 12:00:00,56.0,16.4,28.4,7.7,111.0,46.5,173.0,47.0,0.0,10.25,Alexandria,31.2001,29.9187,Open-Meteo,29.7,57.0,0.0,13.7,309.0,1010.6,0.0,13.4,57.0,2025,7,6,12,6,187,27,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 13:00:00,56.0,14.5,25.7,6.0,117.0,36.5,161.0,51.0,1.0,10.8,Alexandria,31.2001,29.9187,Open-Meteo,30.0,54.0,0.0,14.9,312.0,1010.3,0.0,13.4,57.0,2025,7,6,13,6,187,27,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 14:00:00,56.0,14.1,23.4,5.4,116.0,31.2,156.0,51.0,0.0,10.0,Alexandria,31.2001,29.9187,Open-Meteo,30.1,55.0,0.0,15.8,316.0,1009.9,0.0,13.4,57.0,2025,7,6,14,6,187,27,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 15:00:00,56.0,13.9,21.9,5.8,114.0,27.6,158.0,49.0,1.0,8.05,Alexandria,31.2001,29.9187,Open-Meteo,29.9,55.0,0.0,16.6,323.0,1009.5,0.0,13.4,57.0,2025,7,6,15,6,187,27,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 16:00:00,56.0,13.6,22.2,6.3,113.0,25.8,158.0,49.0,0.0,5.4,Alexandria,31.2001,29.9187,Open-Meteo,29.9,51.0,0.0,15.7,335.0,1009.4,0.0,13.4,57.0,2025,7,6,16,6,187,27,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 17:00:00,56.0,12.6,21.9,7.6,112.0,24.5,156.0,48.0,1.0,2.9,Alexandria,31.2001,29.9187,Open-Meteo,29.2,55.0,0.0,15.1,338.0,1009.0,0.0,13.4,57.0,2025,7,6,17,6,187,27,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,3
2025-07-06 18:00:00,56.0,12.7,20.6,7.6,110.0,24.8,157.0,47.0,1.0,1.15,Alexandria,31.2001,29.9187,Open-Meteo,28.3,59.0,0.0,13.5,341.0,1008.7,0.0,13.4,57.0,2025,7,6,18,6,187,27,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,3
2025-07-06 19:00:00,57.0,12.2,20.8,9.0,104.0,24.6,162.0,43.0,1.0,0.25,Alexandria,31.2001,29.9187,Open-Meteo,27.1,66.0,0.0,11.8,341.0,1008.5,0.0,13.4,57.0,2025,7,6,19,6,187,27,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,3
2025-07-06 20:00:00,57.0,14.4,21.5,9.5,99.0,25.3,176.0,40.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.6,78.0,0.0,9.8,342.0,1008.6,0.0,13.4,57.0,2025,7,6,20,6,187,27,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 21:00:00,56.0,15.8,20.3,9.5,97.0,24.7,168.0,39.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,24.8,84.0,0.0,7.8,338.0,1008.6,0.0,13.4,57.0,2025,7,6,21,6,187,27,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 22:00:00,56.0,16.9,21.3,9.8,97.0,31.2,153.0,39.0,0.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,24.2,90.0,0.0,7.0,331.0,1009.1,0.0,13.4,57.0,2025,7,6,22,6,187,27,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-06 23:00:00,56.0,16.5,21.6,10.0,100.0,33.7,150.0,40.0,0.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,23.8,94.0,0.0,7.0,328.0,1009.1,3.0,13.4,57.0,2025,7,6,23,6,187,27,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0,3
2025-07-07 00:00:00,57.0,16.1,22.7,9.9,98.0,39.7,150.0,39.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,23.6,95.0,0.0,7.2,325.0,1009.1,9.0,13.4,57.0,2025,7,7,0,0,188,28,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 01:00:00,56.0,15.2,23.9,10.7,100.0,34.8,154.0,40.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,23.4,95.0,0.0,7.2,323.0,1008.8,13.0,13.4,57.0,2025,7,7,1,0,188,28,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 02:00:00,56.0,14.3,24.9,11.4,98.0,30.0,157.0,39.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,23.1,96.0,0.0,7.5,318.0,1008.3,8.0,13.4,57.0,2025,7,7,2,0,188,28,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 03:00:00,56.0,13.8,24.9,12.0,96.0,19.0,150.0,38.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,23.0,95.0,0.0,7.8,318.0,1008.1,1.0,13.4,57.0,2025,7,7,3,0,188,28,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 04:00:00,56.0,14.8,25.9,10.6,90.0,26.0,149.0,36.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,22.7,95.0,0.0,6.4,322.0,1007.9,0.0,13.4,57.0,2025,7,7,4,0,188,28,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 05:00:00,57.0,14.2,26.2,12.1,92.0,28.7,151.0,37.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,22.3,96.0,0.0,5.9,322.0,1007.8,0.0,13.4,57.0,2025,7,7,5,0,188,28,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 06:00:00,57.0,13.9,25.3,12.7,92.0,30.5,150.0,37.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,22.2,96.0,0.0,6.2,324.0,1007.7,0.0,13.4,57.0,2025,7,7,6,0,188,28,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 07:00:00,57.0,14.1,23.8,15.0,92.0,36.6,154.0,37.0,1.0,0.3,Alexandria,31.2001,29.9187,Open-Meteo,23.4,94.0,0.0,7.4,319.0,1008.0,0.0,13.4,57.0,2025,7,7,7,0,188,28,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,3
2025-07-07 08:00:00,57.0,15.2,24.6,15.9,94.0,21.3,169.0,38.0,1.0,1.3,Alexandria,31.2001,29.9187,Open-Meteo,25.6,79.0,0.0,9.4,320.0,1008.5,0.0,13.4,57.0,2025,7,7,8,0,188,28,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,3
2025-07-07 09:00:00,56.0,15.2,24.0,14.6,99.0,39.9,182.0,40.0,1.0,3.2,Alexandria,31.2001,29.9187,Open-Meteo,27.3,65.0,0.0,10.2,319.0,1008.7,0.0,13.4,57.0,2025,7,7,9,0,188,28,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,3
2025-07-07 10:00:00,56.0,14.5,23.3,11.8,100.0,48.0,170.0,40.0,1.0,5.8,Alexandria,31.2001,29.9187,Open-Meteo,28.8,54.0,0.0,11.7,316.0,1008.9,0.0,13.4,57.0,2025,7,7,10,0,188,28,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 11:00:00,56.0,13.5,22.2,9.3,101.0,46.3,155.0,41.0,1.0,8.4,Alexandria,31.2001,29.9187,Open-Meteo,29.8,49.0,0.0,13.5,312.0,1009.0,0.0,13.4,57.0,2025,7,7,11,0,188,28,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 12:00:00,55.0,12.7,22.3,7.1,104.0,40.5,148.0,43.0,1.0,10.4,Alexandria,31.2001,29.9187,Open-Meteo,30.6,46.0,0.0,14.6,308.0,1008.9,0.0,13.4,57.0,2025,7,7,12,0,188,28,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 13:00:00,55.0,12.1,22.0,6.5,105.0,36.8,142.0,43.0,1.0,11.05,Alexandria,31.2001,29.9187,Open-Meteo,31.0,45.0,0.0,15.4,308.0,1008.7,0.0,13.4,57.0,2025,7,7,13,0,188,28,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 14:00:00,55.0,12.3,21.2,6.0,103.0,32.0,143.0,42.0,0.0,10.25,Alexandria,31.2001,29.9187,Open-Meteo,31.1,45.0,0.0,16.0,311.0,1008.4,0.0,13.4,57.0,2025,7,7,14,0,188,28,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 15:00:00,55.0,11.4,20.8,6.2,102.0,29.2,139.0,41.0,0.0,8.3,Alexandria,31.2001,29.9187,Open-Meteo,30.8,46.0,0.0,16.6,313.0,1008.1,0.0,13.4,57.0,2025,7,7,15,0,188,28,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 16:00:00,54.0,10.5,20.1,6.8,96.0,26.9,138.0,38.0,0.0,5.6,Alexandria,31.2001,29.9187,Open-Meteo,30.4,49.0,0.0,17.3,321.0,1007.7,0.0,13.4,57.0,2025,7,7,16,0,188,28,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 17:00:00,54.0,10.2,18.8,6.5,90.0,26.0,141.0,36.0,0.0,3.05,Alexandria,31.2001,29.9187,Open-Meteo,29.7,52.0,0.0,16.9,321.0,1007.5,0.0,13.4,57.0,2025,7,7,17,0,188,28,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,3
2025-07-07 18:00:00,54.0,9.8,18.5,9.1,84.0,25.9,146.0,34.0,0.0,1.2,Alexandria,31.2001,29.9187,Open-Meteo,28.7,57.0,0.0,16.2,321.0,1007.3,0.0,13.4,57.0,2025,7,7,18,0,188,28,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,3
2025-07-07 19:00:00,54.0,10.5,18.7,10.8,80.0,24.6,152.0,32.0,0.0,0.25,Alexandria,31.2001,29.9187,Open-Meteo,27.6,63.0,0.0,13.8,321.0,1007.3,0.0,13.4,57.0,2025,7,7,19,0,188,28,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,3
2025-07-07 20:00:00,54.0,12.7,18.5,10.9,76.0,25.3,152.0,30.0,0.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,26.3,70.0,0.0,11.5,320.0,1007.2,0.0,13.4,57.0,2025,7,7,20,0,188,28,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 21:00:00,53.0,13.8,18.5,8.4,79.0,24.8,152.0,32.0,0.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,25.6,76.0,0.0,9.6,319.0,1007.4,0.0,13.4,57.0,2025,7,7,21,0,188,28,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 22:00:00,53.0,15.1,19.6,9.0,77.0,21.6,148.0,31.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,24.9,83.0,0.0,8.9,313.0,1007.8,0.0,13.4,57.0,2025,7,7,22,0,188,28,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
2025-07-07 23:00:00,53.0,14.8,19.9,9.6,77.0,20.0,152.0,31.0,1.0,0.0,Alexandria,31.2001,29.9187,Open-Meteo,24.3,88.0,0.0,8.0,306.0,1007.7,0.0,13.4,57.0,2025,7,7,23,0,188,28,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,3
